sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
109420	SH0156	19085	263	16	258	15	0	0	5	1	240	8	0	0	0	83	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109422	SH0158	24859	337	17	334	16	0	0	3	1	328	13	0	0	0	139	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109385	SH0121	19505	1419	42	1415	41	0	0	4	1	1395	21	0	0	128	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastrea	cavernosa	999.00000000	999.00000000	NoData	NoData
109386	SH0122	17586	1012	37	1012	37	0	0	0	0	999	22	0	0	67	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Montastraeidae	Montastrea	cavernosa	999.00000000	999.00000000	NoData	NoData
109312	SH0047	41169	3728	100	3703	94	0	0	25	6	3625	11	0	0	1107	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Psammocoridae	Psammocora	NoData	999.00000000	999.00000000	NoData	NoData
109425	SH0161	12869	926	23	913	20	0	0	13	3	913	14	0	0	425	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Psammocoridae	Psammocora	NoData	999.00000000	999.00000000	NoData	NoData
109398	SH0134	26600	1695	48	1695	48	0	0	0	0	1659	15	0	0	279	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Alcyoniidae	Lobophytum	NoData	999.00000000	999.00000000	NoData	NoData
109403	SH0139	24827	1274	50	1274	50	0	0	0	0	1250	28	0	5	394	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Zoantharia	Zoanthidae	Zoanthus	NoData	999.00000000	999.00000000	NoData	NoData
109394	SH0130	20692	344	12	337	10	0	0	7	2	334	8	0	0	0	9	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Nephtheidae	Capnella	NoData	999.00000000	999.00000000	NoData	NoData
109393	SH0129	18534	365	27	365	27	0	0	0	0	347	19	0	0	0	127	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Briareidae	Briareum	violaceum	999.00000000	999.00000000	NoData	NoData
109328	SH0063	14045	1236	40	1236	40	0	0	0	0	1227	15	0	0	10	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Alveopora	NoData	999.00000000	999.00000000	NoData	NoData
109281	SH0017	34101	2744	103	2734	100	0	0	10	3	2637	24	0	0	74	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109401	SH0137	27080	474	22	468	21	0	0	6	1	459	10	0	0	0	29	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Alcyoniidae	Sinularia	brassica	999.00000000	999.00000000	NoData	NoData
109322	SH0057	19372	829	45	526	24	0	0	303	21	517	13	0	0	84	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Euphyllia	paradivisa	999.00000000	999.00000000	NoData	NoData
109314	SH0049	198865	12304	329	12103	318	0	0	201	11	11320	23	0	0	1685	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Pachyseris	NoData	999.00000000	999.00000000	NoData	NoData
109395	SH0131	26747	465	19	462	18	0	0	3	1	453	11	0	0	0	108	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Clavulariidae	Clauvularia	NoData	999.00000000	999.00000000	NoData	NoData
109417	SH0153	18217	921	43	908	40	0	0	13	3	893	25	357	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Hydrozoa	Anthoathecata	Milleporidae	Millepora	NoData	999.00000000	999.00000000	NoData	NoData
109316	SH0051	63415	3955	135	3862	128	0	0	93	7	3705	18	0	0	199	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Lobophyliidae	Lobophyllia	NoData	999.00000000	999.00000000	NoData	NoData
109311	SH0046	20589	1274	47	1261	44	0	0	13	3	1258	23	0	0	239	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Mussidae	Blastomussa	merleti	999.00000000	999.00000000	NoData	NoData
109280	SH0016	34399	3312	72	3302	70	0	0	10	2	3223	9	0	0	79	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Pavona	decussata	999.00000000	999.00000000	NoData	NoData
109304	SH0039B	17318	877	42	801	30	0	0	76	12	792	17	0	0	51	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NoData	999.00000000	999.00000000	NoData	NoData
109307	SH0042	18708	1069	59	1052	55	0	0	17	4	1034	26	0	0	89	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NoData	999.00000000	999.00000000	NoData	NoData
109313	SH0048	110744	12082	285	12050	279	0	0	32	6	11468	15	0	0	225	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Agariciidae	Agaricia	(?)	999.00000000	999.00000000	NoData	NoData
109416	SH0152	17119	1530	44	1530	44	0	0	0	0	1497	18	0	0	279	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Gorgoniidae	Rumphella	NoData	999.00000000	999.00000000	NoData	NoData
109390	SH0126	19285	328	14	328	14	0	0	0	0	325	8	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Echinopora	lamellosa	999.00000000	999.00000000	NoData	NoData
109428	SH0164	31081	1774	58	1774	58	0	0	0	0	1752	23	0	0	26	13	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109319	SH0054	15243	1632	46	1632	46	0	0	0	0	1611	8	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Fungiidae	Fungia	NoData	999.00000000	999.00000000	NoData	NoData
109290	SH0026	23590	1769	51	1769	51	0	0	0	0	1736	17	0	0	59	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	verrucosa	999.00000000	999.00000000	NoData	NoData
109389	SH0125	14330	252	15	249	14	0	0	3	1	240	9	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Dendrophylliidae	Turbinaria	reniformis	999.00000000	999.00000000	NoData	NoData
109402	SH0138	29386	2205	87	2190	85	0	0	15	2	2131	23	0	0	1047	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Alcyonacea	Alcyoniidae	Sinularia	NoData	999.00000000	999.00000000	NoData	NoData
109291	SH0027	25571	2286	73	2286	73	0	0	0	0	2227	21	0	0	151	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	NoData	999.00000000	999.00000000	NoData	NoData
109299	SH0035	45544	2630	82	2620	79	0	0	10	3	2540	23	0	0	187	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	tenuis	999.00000000	999.00000000	NoData	NoData
109419	SH0155	21253	341	20	333	18	4	1	4	1	330	15	0	0	0	77	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109418	SH0154	15708	269	21	222	14	0	0	47	7	216	11	0	0	0	73	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Pocillopora	damicornis	999.00000000	999.00000000	NoData	NoData
109412	SH0148	4386	94	16	39	7	0	0	55	9	36	5	0	0	7	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	nana	999.00000000	999.00000000	NoData	NoData
109392	SH0128	1989	58	9	15	1	0	0	43	8	15	1	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Corallimorpharia	Discosomidae	Amplexidiscus	fenestrafer	999.00000000	999.00000000	NoData	NoData
109353	SH0088	3422	169	10	150	6	0	0	19	4	150	5	4	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora		999.00000000	999.00000000	NoData	NoData
109342	SH0077	5039	116	11	16	2	0	0	100	9	16	2	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	NoData	NoData
109341	SH0076	8217	214	19	104	10	0	0	110	9	98	7	0	0	11	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	NoData	NoData
109340	SH0075	2577	47	7	7	1	0	0	40	6	7	1	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	capitata	999.00000000	999.00000000	NoData	NoData
109337	SH0072	4575	109	14	31	5	0	0	78	9	28	3	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	yongei	999.00000000	999.00000000	NoData	NoData
109335	SH0070	8805	264	19	62	4	0	0	202	15	62	4	0	0	23	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Echinophyllia	NoData	999.00000000	999.00000000	NoData	NoData
109329	SH0064	3705	58	9	0	0	0	0	58	9	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	subulata	999.00000000	999.00000000	NoData	NoData
109327	SH0062	1964	48	8	8	2	0	0	40	6	5	1	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	NoData	Symphyllia	NoData	999.00000000	999.00000000	NoData	NoData
109325	SH0060	7091	131	14	8	1	0	0	123	13	8	1	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Merulinidae	Trachyphyllia	NoData	999.00000000	999.00000000	NoData	NoData
109324	SH0059	5984	142	17	45	5	0	0	97	12	45	5	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Lobophyliidae	Acanthastrea	echinata	999.00000000	999.00000000	NoData	NoData
109321	SH0056	4758	117	13	16	2	0	0	101	11	16	1	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Euphylliidae	Euphyllia	paraancora	999.00000000	999.00000000	NoData	NoData
109320	SH0055	2762	78	10	33	3	0	0	45	7	33	3	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Fungiidae	Fungia	NoData	999.00000000	999.00000000	NoData	NoData
109303	SH0039A	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	NoData	999.00000000	999.00000000	NoData	NoData
109292	SH0028	1861	25	6	12	3	0	0	13	3	9	2	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Pocilloporidae	Seriatopora	guttata	999.00000000	999.00000000	NoData	NoData
109288	SH0024	3167	75	10	24	3	0	0	51	7	24	3	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Lobophylliidae	Echinophyllia	NoData	999.00000000	999.00000000	NoData	NoData
109277	SH0013	7825	185	22	102	10	0	0	83	12	93	5	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Montipora	digitata	999.00000000	999.00000000	NoData	NoData
109269	SH0005	19438	408	20	16	3	0	0	392	17	16	3	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	latistella	999.00000000	999.00000000	NoData	NoData
109267	SH0003	22838	459	20	40	6	0	0	419	14	34	4	0	0	0	0	0	0	0	0	0	coral_aquarium	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	humilis	999.00000000	999.00000000	NoData	NoData
109264	NEC6	6651	172	13	0	0	0	0	172	13	0	0	0	0	0	0	0	0	0	0	0	PCR_negative	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
109263	NEC3	2200	51	9	11	1	0	0	40	8	11	1	0	0	0	0	0	0	0	0	0	PCR_negative	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
109262	NEC2	2904	43	7	10	1	0	0	33	6	10	1	0	0	0	0	0	0	0	0	0	PCR_negative	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
109261	NEC1	2496	61	10	18	2	0	0	43	8	18	2	0	0	0	0	0	0	0	0	0	PCR_negative	NoData	NoData	NoData	NoData	NoData	NoData	999.00000000	999.00000000	NoData	NoData
