sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43
C31-C21-C31d-C21ac-C21aj,74040,-0.05035145976542469,-0.10187961383490549,-0.09078961676454914,-0.004185823400839605,-0.02577306347895426,0.005690456445655643,0.004706145740814664,-0.0008157577003693502,-8.505250818425283e-05,-0.0004381029328583987,4.0294415285653214e-05,0.0014295833411593667,-0.006879801654766319,-0.01991284652095335,-0.010566293574710377,0.0009093290861611123,0.0002857371526638774,-9.560306938981159e-05,0.0001622260956818011,0.0015797979836764057,0.0008948785009054976,-0.0006971832441563096,-0.0027850702682831207,-0.003188657293377554,-0.0004904851082881431,0.00015580129347999444,0.0015662367167821952,-0.0010729152526671338,0.0006723151452562076,-1.2105774262213476e-05,-0.00019090536813866832,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8c/C8f-C42.2-C8e-C8,74181,0.15653928136678258,0.03522730741189084,-0.01484406700148249,0.06615272288781364,-0.011520100334987153,-0.015291392128152502,0.004861494879918296,-0.022896637772354917,-0.00011272441289134212,-0.0011648537253867099,0.0005660872010275191,-0.0013020191081071493,-0.0031162062654539434,6.388081082703826e-05,0.00126894410057282,0.0009862482888863197,-0.0018381214773782921,-7.555009445772401e-05,-0.0001657309762425493,0.0001710463018680751,-1.857851492745761e-05,-0.00011322479193801043,0.00023113763035241468,0.0004909679968732537,-0.0001973755197640942,0.0015891724948669337,0.0006806436739474098,-3.850433841346928e-05,-0.00023107162304807094,-1.0237464694750438e-05,-9.640332891946826e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C42.2,74200,0.0670684520394294,0.017089331685175423,-0.007891167975812534,0.023571816966795715,-0.006826321803293883,-0.002904740784260697,0.004532715688618713,-0.0012584571133713099,-2.653169094233515e-05,4.534011821270844e-06,-0.0002561666172308237,-0.0007236378456214655,-0.00031785475289350845,0.0005096287467955814,0.0008408643777873053,-0.0008349757976491022,0.0012401430308336015,4.4520338511996565e-05,0.00045105939649082267,-6.62995909887896e-06,0.00034121641665668835,4.25978250750688e-05,-0.0009107296778605152,-0.001802877281227586,0.00020996979822682585,-0.00417424568952313,-0.001297143852775759,1.2806880187184837e-05,0.0009084389731632744,4.204887349846539e-05,0.0004318297294680659,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1b,74678,0.022887042659870092,0.007934043862682916,-0.004216660268346472,0.002601950073246443,-0.004042656228818348,0.0009408228608837135,0.004074559420178427,-0.007270202626812106,-6.757557630933852e-05,-0.0004253593340815043,-0.0014839979260431965,0.003094180225081535,0.0026004648822195294,-0.0007140109603191482,0.0006052385155864519,-0.00240090102561385,0.0006077644651597564,0.0010420670256436164,0.0017581711417408153,-0.004397194133183669,0.0020779047162170932,0.0009838755609952441,0.0024687896605451376,-0.0017459051065760664,0.00028528585204102517,-0.0005568680654269171,-0.0023060212908108395,0.00042601557332688116,0.0016594680623954641,6.248476801538395e-05,-0.0003702091948780083,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3fn,74288,-0.024197315450934714,-0.018008636410442883,0.002310730224811094,0.01197067187293811,0.019446102066423214,-0.021465583422646126,-0.029092032211678054,0.005182632061114294,0.038727285896542216,-0.005560208674614663,0.012521546311781397,0.015762853178536994,-0.005006640294373124,-1.3817372322960125e-05,0.0031049809352443726,-0.0018475114237827103,0.0002928343944496439,0.0007851810427107178,0.000574051185474533,-0.00023371391797038867,1.7428648164494092e-05,0.00010552403005133927,0.00015762782684660814,-0.0002860256309466712,0.0004314908630611068,5.670264253689377e-05,-0.00020176842883474366,-0.00028119917032864235,2.7549746583294662e-06,3.067578446973581e-05,-4.4059597763175004e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15-C15ed-C15ax,74575,-0.15316485038360428,0.14320241877127202,-0.014339719079930844,0.020210489563864883,-0.004845158475696942,-0.015318374126140255,-0.0011796339669564587,0.0018967953634335451,0.0005580901974699535,0.005191580676768677,-0.007184215185708057,-0.0037137617653536306,0.005279857650960335,-0.0021738920298523803,0.0004774415211599687,0.0006962707377671331,-0.0008598882537089816,-0.0013776627388381434,9.529245090069579e-05,0.0010334933223992552,-0.0004255858415877259,-0.0007146066691693651,6.544349085323035e-05,-0.00011551049144804794,0.00024701112121707354,-4.04064068588545e-05,0.00048565392668447157,-0.000291083647250534,-0.00013537753908663932,5.702405772052507e-06,8.283219481263598e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C62,74209,-0.027415044912475407,-0.03178155838465065,0.01004874802201035,0.019000059747019075,0.10790586284372003,0.03164721849061139,0.017808191912784304,-0.0019359340767661618,-0.0001289515372416903,0.0004999370057797616,-0.0011999961247647919,0.002000299121987866,-0.0008833913545116105,-0.0002759056691737911,0.0013136436027725762,-0.000952570165227619,3.096783023540043e-05,0.00027420354883859023,0.00033148058383364765,-0.00013654751317125564,-3.8943273019770904e-05,1.4067357286512892e-05,8.1677398972019e-05,-0.00016147229784039911,0.00026979657515074907,2.5227551947976738e-05,-8.659176767726758e-05,-0.0001790719168945176,-4.438185154157404e-06,1.4372738030592729e-05,-2.164609715233114e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C65,74208,-0.024222173461238557,-0.018108956093152342,0.002392750516207733,0.01198565071966172,0.0196224589347141,-0.021791611925173107,-0.03021212700541299,0.005458860822030939,-0.03955194225946412,-0.0029898998349737484,0.010101622314180655,0.015000881919275991,-0.004832923907497279,-3.428870358398853e-05,0.0030693326330264894,-0.0018193312825554358,0.00028758482634277217,0.0007685392202249897,0.0005675503782217877,-0.00023413431271618554,1.5198655905458052e-05,0.00010335846985448248,0.00015656356095868128,-0.00028543269655264777,0.00043210524396086226,5.627954011452443e-05,-0.00019985483849738406,-0.0002833029857255558,2.0320468101257746e-06,3.0494597103160556e-05,-4.353841371013845e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C50a,74225,-0.03477607113025136,-0.05163386380400512,0.08363007710668399,0.009005110855046258,-0.018280560512799315,-0.008010349569816042,0.0006756089812085025,0.002457806904085952,0.0011306995879374292,0.008792417992748545,-0.027362729354166837,0.003321399842517005,-0.017004913684296206,0.009975294502289452,-0.011004550187138692,-0.004263808023471475,-6.0597067504071e-05,-0.0011640586348214497,0.0013069373366623397,-0.002617589173912715,0.0001881927838800984,0.0013730400811956254,-0.0006272548332100073,0.0005466735458135816,8.280151450770533e-05,-6.3759102307409e-05,-0.00033687663386431423,-4.155721822387652e-05,4.437743923974203e-05,-7.605800888458339e-05,-1.3772681741733503e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proportion_explained,0,0.32740479984628534,0.25131003856463613,0.15121092437219721,0.07068739041788182,0.06311106091635671,0.027398011151076162,0.017546340764424902,0.01505807492346019,0.01108595006239584,0.010813044864895203,0.010296221494095422,0.008456829471589277,0.006616962696997836,0.0056483826522185625,0.004829534557569331,0.0034061216345428395,0.002974101539353441,0.0020936355593605704,0.0015106515669333091,0.001313256668630288,0.0011598411578722454,0.0010822676611596982,0.0010343203080809239,0.0008576353242195797,0.0008365453726647393,0.0006830503435763385,0.000663665860176406,0.000439594876999418,0.000354733860297734,9.719613236150191e-05,1.9815377691178096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
